"round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.player.position","player.player.player.givenName","player.player.player.surname","player.player.player.playerId"
24,"People First Stadium","Gold Coast SUNS","Essendon",25,"CHB","Jaxon","Prior","CD_I1009386"
24,"People First Stadium","Gold Coast SUNS","Essendon",27,"HBFL","Mason","Redman","CD_I997078"
24,"People First Stadium","Gold Coast SUNS","Essendon",21,"HBFR","Archie","Roberts","CD_I1023515"
24,"People First Stadium","Gold Coast SUNS","Essendon",9,"R","Dylan","Shiel","CD_I291783"
24,"People First Stadium","Gold Coast SUNS","Essendon",38,"SUB","Rhys","Unwin","CD_I1032023"
24,"People First Stadium","Gold Coast SUNS","Essendon",20,"CHF","Peter","Wright","CD_I298289"
25,"Adelaide Oval","Adelaide Crows","Collingwood",3,"RR","Sam","Berry","CD_I1012807"
25,"Adelaide Oval","Adelaide Crows","Collingwood",40,"HBFR","Hugh","Bond","CD_I1023534"
25,"Adelaide Oval","Adelaide Crows","Collingwood",44,"WL","Isaac","Cumming","CD_I1001396"
25,"Adelaide Oval","Adelaide Crows","Collingwood",6,"WR","Daniel","Curtin","CD_I1024023"
25,"Adelaide Oval","Adelaide Crows","Collingwood",12,"C","Jordan","Dawson","CD_I992242"
25,"Adelaide Oval","Adelaide Crows","Collingwood",32,"FPR","Darcy","Fogarty","CD_I999331"
25,"Adelaide Oval","Adelaide Crows","Collingwood",20,"INT","Mitchell","Hinge","CD_I1004863"
25,"Adelaide Oval","Adelaide Crows","Collingwood",48,"FB","Mark","Keane","CD_I1013974"
25,"Adelaide Oval","Adelaide Crows","Collingwood",2,"HFFL","Ben","Keays","CD_I993946"
25,"Adelaide Oval","Adelaide Crows","Collingwood",29,"BPR","Rory","Laird","CD_I293222"
25,"Adelaide Oval","Adelaide Crows","Collingwood",16,"FPL","Max","Michalanney","CD_I1015370"
25,"Adelaide Oval","Adelaide Crows","Collingwood",30,"HBFL","Wayne","Milera","CD_I990882"
25,"Adelaide Oval","Adelaide Crows","Collingwood",9,"CHB","Nick","Murray","CD_I1008230"
25,"Adelaide Oval","Adelaide Crows","Collingwood",28,"HFFR","Alex","Neal-Bullen","CD_I296420"
25,"Adelaide Oval","Adelaide Crows","Collingwood",43,"RK","Reilly","O'Brien","CD_I297523"
25,"Adelaide Oval","Adelaide Crows","Collingwood",25,"INT","James","Peatling","CD_I1006013"
25,"Adelaide Oval","Adelaide Crows","Collingwood",10,"INT","Luke","Pedlar","CD_I1012218"
25,"Adelaide Oval","Adelaide Crows","Collingwood",33,"SUB","Brodie","Smith","CD_I291748"
25,"Adelaide Oval","Adelaide Crows","Collingwood",14,"R","Jake","Soligo","CD_I1017109"
25,"Adelaide Oval","Adelaide Crows","Collingwood",19,"INT","Zac","Taylor","CD_I1017065"
25,"Adelaide Oval","Adelaide Crows","Collingwood",7,"CHF","Riley","Thilthorpe","CD_I1008384"
25,"Adelaide Oval","Adelaide Crows","Collingwood",13,"FF","Taylor","Walker","CD_I280506"
25,"Adelaide Oval","Adelaide Crows","Collingwood",24,"BPL","Josh","Worrell","CD_I1011981"
25,"Adelaide Oval","Adelaide Crows","Collingwood",14,"RK","Darcy","Cameron","CD_I990291"
25,"Adelaide Oval","Adelaide Crows","Collingwood",46,"FF","Mason","Cox","CD_I998647"
25,"Adelaide Oval","Adelaide Crows","Collingwood",25,"WL","Jack","Crisp","CD_I293871"
25,"Adelaide Oval","Adelaide Crows","Collingwood",7,"CHB","Josh","Daicos","CD_I1005054"
25,"Adelaide Oval","Adelaide Crows","Collingwood",35,"R","Nick","Daicos","CD_I1023261"
25,"Adelaide Oval","Adelaide Crows","Collingwood",2,"C","Jordan","De Goey","CD_I994185"
25,"Adelaide Oval","Adelaide Crows","Collingwood",5,"FPL","Jamie","Elliott","CD_I293801"
25,"Adelaide Oval","Adelaide Crows","Collingwood",17,"BPL","Billy","Frampton","CD_I991773"
25,"Adelaide Oval","Adelaide Crows","Collingwood",9,"WR","Dan","Houston","CD_I994295"
25,"Adelaide Oval","Adelaide Crows","Collingwood",1,"HFFR","Patrick","Lipinski","CD_I1003130"
25,"Adelaide Oval","Adelaide Crows","Collingwood",44,"INT","Ned","Long","CD_I1017124"
25,"Adelaide Oval","Adelaide Crows","Collingwood",4,"BPR","Brayden","Maynard","CD_I992010"
25,"Adelaide Oval","Adelaide Crows","Collingwood",31,"INT","Beau","McCreery","CD_I1004757"
25,"Adelaide Oval","Adelaide Crows","Collingwood",28,"CHF","Tim","Membrey","CD_I294596"
25,"Adelaide Oval","Adelaide Crows","Collingwood",41,"INT","Brody","Mihocek","CD_I291849"
25,"Adelaide Oval","Adelaide Crows","Collingwood",30,"FB","Darcy","Moore","CD_I298288"
25,"Adelaide Oval","Adelaide Crows","Collingwood",15,"INT","Wil","Parker","CD_I1012873"
25,"Adelaide Oval","Adelaide Crows","Collingwood",10,"RR","Scott","Pendlebury","CD_I260257"
25,"Adelaide Oval","Adelaide Crows","Collingwood",12,"HBFL","Harry","Perryman","CD_I998205"
25,"Adelaide Oval","Adelaide Crows","Collingwood",3,"HBFR","Isaac","Quaynor","CD_I1008089"
25,"Adelaide Oval","Adelaide Crows","Collingwood",8,"FPR","Lachie","Schultz","CD_I1000860"
25,"Adelaide Oval","Adelaide Crows","Collingwood",22,"HFFL","Steele","Sidebottom","CD_I280965"
25,"Adelaide Oval","Adelaide Crows","Collingwood",45,"SUB","Roan","Steele","CD_I1027501"
25,"MCG","Geelong Cats","Brisbane Lions",30,"R","Tom","Atkins","CD_I994386"
25,"MCG","Geelong Cats","Brisbane Lions",46,"HBFR","Mark","Blicavs","CD_I296733"
25,"MCG","Geelong Cats","Brisbane Lions",12,"INT","Jack","Bowes","CD_I998260"
25,"MCG","Geelong Cats","Brisbane Lions",5,"FF","Jeremy","Cameron","CD_I293845"
25,"MCG","Geelong Cats","Brisbane Lions",13,"SUB","Jhye","Clark","CD_I1023537"
25,"MCG","Geelong Cats","Brisbane Lions",45,"HFFL","Brad","Close","CD_I999326"
25,"MCG","Geelong Cats","Brisbane Lions",35,"FPR","Patrick","Dangerfield","CD_I270917"
25,"MCG","Geelong Cats","Brisbane Lions",16,"RK","Sam","De Koning","CD_I1009229"
25,"MCG","Geelong Cats","Brisbane Lions",28,"WR","Oliver","Dempsey","CD_I1025034"
25,"MCG","Geelong Cats","Brisbane Lions",39,"BPL","Zach","Guthrie","CD_I1004870"
25,"MCG","Geelong Cats","Brisbane Lions",38,"FB","Jack","Henry","CD_I1000937"
25,"MCG","Geelong Cats","Brisbane Lions",9,"C","Max","Holmes","CD_I1015889"
25,"MCG","Geelong Cats","Brisbane Lions",17,"HBFL","Lawson","Humphries","CD_I1013464"
25,"MCG","Geelong Cats","Brisbane Lions",7,"CHF","Shaun","Mannagh","CD_I993878"
25,"MCG","Geelong Cats","Brisbane Lions",19,"INT","Jack","Martin","CD_I296190"
25,"MCG","Geelong Cats","Brisbane Lions",32,"WL","Gryan","Miers","CD_I1004938"
25,"MCG","Geelong Cats","Brisbane Lions",34,"INT","Oisin","Mullin","CD_I1024982"
25,"MCG","Geelong Cats","Brisbane Lions",33,"FPL","Shannon","Neale","CD_I1016433"
25,"MCG","Geelong Cats","Brisbane Lions",42,"BPR","Mark","O'Connor","CD_I1007102"
25,"MCG","Geelong Cats","Brisbane Lions",14,"INT","Connor","O'Sullivan","CD_I1027877"
25,"MCG","Geelong Cats","Brisbane Lions",3,"RR","Bailey","Smith","CD_I1006130"
25,"MCG","Geelong Cats","Brisbane Lions",18,"HFFR","Tyson","Stengle","CD_I997230"
25,"MCG","Geelong Cats","Brisbane Lions",44,"CHB","Tom","Stewart","CD_I291800"
25,"MCG","Geelong Cats","Brisbane Lions",4,"FPR","Callum","Ah Chee","CD_I298437"
25,"MCG","Geelong Cats","Brisbane Lions",31,"CHB","Harris","Andrews","CD_I996059"
25,"MCG","Geelong Cats","Brisbane Lions",10,"WL","Levi","Ashcroft","CD_I1028560"
25,"MCG","Geelong Cats","Brisbane Lions",8,"INT","Will","Ashcroft","CD_I1023517"
25,"MCG","Geelong Cats","Brisbane Lions",33,"C","Zac","Bailey","CD_I1002312"
25,"MCG","Geelong Cats","Brisbane Lions",7,"WR","Jarrod","Berry","CD_I998133"
25,"MCG","Geelong Cats","Brisbane Lions",23,"HFFL","Charlie","Cameron","CD_I990609"
25,"MCG","Geelong Cats","Brisbane Lions",14,"CHF","Sam","Day","CD_I291753"
25,"MCG","Geelong Cats","Brisbane Lions",5,"RR","Josh","Dunkley","CD_I993834"
25,"MCG","Geelong Cats","Brisbane Lions",3,"HBFL","Jaspa","Fletcher","CD_I1023708"
25,"MCG","Geelong Cats","Brisbane Lions",32,"RK","Darcy","Fort","CD_I298211"
25,"MCG","Geelong Cats","Brisbane Lions",22,"INT","Ty","Gallop","CD_I1034411"
25,"MCG","Geelong Cats","Brisbane Lions",27,"FB","Darcy","Gardiner","CD_I296269"
25,"MCG","Geelong Cats","Brisbane Lions",35,"BPR","Ryan","Lester","CD_I291548"
25,"MCG","Geelong Cats","Brisbane Lions",1,"HFFR","Kai","Lohmann","CD_I1014026"
25,"MCG","Geelong Cats","Brisbane Lions",20,"SUB","Sam","Marshall","CD_I1028520"
25,"MCG","Geelong Cats","Brisbane Lions",6,"R","Hugh","McCluggage","CD_I1000978"
25,"MCG","Geelong Cats","Brisbane Lions",13,"FF","Logan","Morris","CD_I1028019"
25,"MCG","Geelong Cats","Brisbane Lions",9,"INT","Lachie","Neale","CD_I293535"
25,"MCG","Geelong Cats","Brisbane Lions",16,"FPL","Cam","Rayner","CD_I1002235"
25,"MCG","Geelong Cats","Brisbane Lions",37,"HBFR","Brandon","Starcevich","CD_I1002401"
25,"MCG","Geelong Cats","Brisbane Lions",44,"INT","Darcy","Wilmot","CD_I1017067"
25,"MCG","Geelong Cats","Brisbane Lions",15,"BPL","Dayne","Zorko","CD_I261224"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",21,"CHB","Leek","Aleer","CD_I1008691"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",9,"WR","Ryan","Angwin","CD_I1015777"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",7,"HBFR","Lachie","Ash","CD_I1009253"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",14,"HFFL","Toby","Bedford","CD_I1008139"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",32,"RK","Kieren","Briggs","CD_I1008436"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",46,"INT","Callum","Brown","CD_I1014038"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",5,"CHF","Aaron","Cadman","CD_I1019038"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",17,"RR","Finn","Callaghan","CD_I1023266"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",3,"C","Stephen","Coniglio","CD_I291969"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",37,"BPR","Joe","Fonti","CD_I1032629"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",12,"R","Tom","Green","CD_I1009528"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",4,"FPL","Toby","Greene","CD_I295344"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",27,"INT","Harry","Himmelberg","CD_I993107"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",23,"FF","Jesse","Hogan","CD_I296324"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",39,"BPL","Connor","Idun","CD_I1008083"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",2,"HFFR","Darcy","Jones","CD_I1020650"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",22,"SUB","Josh","Kelly","CD_I296347"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",33,"INT","Xavier","O'Halloran","CD_I1006135"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",26,"INT","Jake","Riccardi","CD_I1008123"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",20,"FPR","Jake","Stringer","CD_I293884"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",15,"FB","Sam","Taylor","CD_I1005247"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",1,"WL","Harvey","Thomas","CD_I1027925"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",6,"HBFL","Lachie","Whitfield","CD_I294305"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",10,"WL","Karl","Amon","CD_I297354"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",37,"FB","Tom","Barrass","CD_I990290"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",24,"BPL","Josh","Battle","CD_I998134"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",30,"INT","Sam","Butler","CD_I1010708"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",18,"CHF","Mabior","Chol","CD_I994077"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",16,"HBFR","Massimo","D'Ambrosio","CD_I1005144"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",35,"FF","Calsher","Dear","CD_I1032100"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",33,"FPR","Jack","Ginnivan","CD_I1012857"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",19,"FPL","Jack","Gunston","CD_I291351"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",15,"BPR","Blake","Hardwick","CD_I993794"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",4,"HBFL","Jarman","Impey","CD_I296254"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",9,"SUB","Changkuoth","Jiath","CD_I998390"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",31,"INT","Connor","Macdonald","CD_I1017094"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",17,"RK","Lloyd","Meek","CD_I1000980"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",13,"WR","Dylan","Moore","CD_I1006314"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",11,"R","Conor","Nash","CD_I1007124"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",3,"RR","Jai","Newcombe","CD_I1020895"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",14,"INT","Jack","Scrimshaw","CD_I998114"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",6,"CHB","James","Sicily","CD_I297566"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",25,"C","Josh","Ward","CD_I1017110"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",34,"HFFR","Nick","Watson","CD_I1023473"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",23,"HFFL","Josh","Weddle","CD_I1027935"
25,"ENGIE Stadium","GWS GIANTS","Hawthorn",5,"INT","James","Worpel","CD_I1002222"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",24,"FPL","Jye","Amiss","CD_I1020594"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",41,"INT","Bailey","Banfield","CD_I998180"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",15,"C","Shai","Bolton","CD_I993993"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",8,"R","Andrew","Brayshaw","CD_I1002232"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",5,"HBFL","Heath","Chapman","CD_I1013224"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",6,"HBFR","Jordan","Clark","CD_I1006152"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",36,"FB","Brennan","Cox","CD_I997033"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",4,"INT","Sean","Darcy","CD_I998145"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",43,"HFFL","Isaiah","Dudley","CD_I1011558"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",28,"WR","Neil","Erasmus","CD_I1020250"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",32,"FPR","Michael","Frederick","CD_I999321"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",7,"SUB","Nat","Fyfe","CD_I291570"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",9,"RK","Luke","Jackson","CD_I1009399"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",30,"INT","Nathan","O'Driscoll","CD_I1013220"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",2,"WL","Jaeger","O'Meara","CD_I294613"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",25,"BPR","Alex","Pearce","CD_I298409"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",16,"HFFR","Murphy","Reid","CD_I1028513"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",13,"BPL","Luke","Ryan","CD_I998659"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",3,"RR","Caleb","Serong","CD_I1009420"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",35,"FF","Josh","Treacy","CD_I1012819"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",20,"CHF","Patrick","Voss","CD_I1017754"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",23,"CHB","Karl","Worner","CD_I1021015"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",26,"INT","Hayden","Young","CD_I1009256"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",9,"CHF","Ben","Ainsworth","CD_I998130"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",15,"R","Noah","Anderson","CD_I1009199"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",1,"CHB","Mac","Andrew","CD_I1017396"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",35,"INT","Connor","Budarick","CD_I1008454"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",25,"BPR","Sam","Collins","CD_I295446"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",5,"RR","Alex","Davies","CD_I1013268"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",50,"FF","Jy","Farrar","CD_I999715"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",8,"WR","Brayden","Fiorini","CD_I993799"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",3,"INT","Sam","Flanders","CD_I1009260"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",19,"HFFR","Bailey","Humphrey","CD_I1023500"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",40,"INT","Joel","Jeffrey","CD_I1005992"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",34,"FPR","Ben","King","CD_I1006144"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",22,"FPL","Ben","Long","CD_I993917"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",11,"HFFL","Touk","Miller","CD_I298272"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",2,"HBFL","John","Noble","CD_I1000072"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",27,"BPL","Wil","Powell","CD_I1007881"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",20,"INT","Ethan","Read","CD_I1027033"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",17,"HBFR","Daniel","Rioli","CD_I1000981"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",18,"C","Matt","Rowell","CD_I1009208"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",24,"SUB","David","Swallow","CD_I290832"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",32,"FB","Bodhi","Uwland","CD_I1017665"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",14,"WL","Lachie","Weller","CD_I298524"
25,"Optus Stadium","Fremantle","Gold Coast SUNS",28,"RK","Jarrod","Witts","CD_I291975"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",3,"RR","Sam","Berry","CD_I1012807"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",44,"WL","Isaac","Cumming","CD_I1001396"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",6,"WR","Daniel","Curtin","CD_I1024023"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",12,"C","Jordan","Dawson","CD_I992242"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",32,"FPR","Darcy","Fogarty","CD_I999331"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",20,"INT","Mitchell","Hinge","CD_I1004863"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",48,"FB","Mark","Keane","CD_I1013974"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",2,"HFFL","Ben","Keays","CD_I993946"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",29,"BPR","Rory","Laird","CD_I293222"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",16,"HBFR","Max","Michalanney","CD_I1015370"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",30,"HBFL","Wayne","Milera","CD_I990882"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",9,"CHB","Nick","Murray","CD_I1008230"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",28,"HFFR","Alex","Neal-Bullen","CD_I296420"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",43,"RK","Reilly","O'Brien","CD_I297523"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",25,"INT","James","Peatling","CD_I1006013"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",10,"FPL","Luke","Pedlar","CD_I1012218"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",8,"SUB","Josh","Rachele","CD_I1017051"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",33,"INT","Brodie","Smith","CD_I291748"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",14,"R","Jake","Soligo","CD_I1017109"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",19,"INT","Zac","Taylor","CD_I1017065"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",7,"CHF","Riley","Thilthorpe","CD_I1008384"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",13,"FF","Taylor","Walker","CD_I280506"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",24,"BPL","Josh","Worrell","CD_I1011981"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",10,"WL","Karl","Amon","CD_I297354"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",37,"FB","Tom","Barrass","CD_I990290"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",24,"BPL","Josh","Battle","CD_I998134"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",30,"INT","Sam","Butler","CD_I1010708"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",18,"CHF","Mabior","Chol","CD_I994077"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",16,"HBFR","Massimo","D'Ambrosio","CD_I1005144"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",33,"FPR","Jack","Ginnivan","CD_I1012857"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",19,"FPL","Jack","Gunston","CD_I291351"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",15,"BPR","Blake","Hardwick","CD_I993794"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",4,"HBFL","Jarman","Impey","CD_I296254"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",9,"SUB","Changkuoth","Jiath","CD_I998390"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",2,"FF","Mitch","Lewis","CD_I1000887"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",31,"INT","Connor","Macdonald","CD_I1017094"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",17,"RK","Lloyd","Meek","CD_I1000980"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",13,"WR","Dylan","Moore","CD_I1006314"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",11,"INT","Conor","Nash","CD_I1007124"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",3,"RR","Jai","Newcombe","CD_I1020895"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",14,"INT","Jack","Scrimshaw","CD_I998114"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",6,"CHB","James","Sicily","CD_I297566"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",25,"C","Josh","Ward","CD_I1017110"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",34,"HFFR","Nick","Watson","CD_I1023473"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",23,"HFFL","Josh","Weddle","CD_I1027935"
26,"Adelaide Oval","Adelaide Crows","Hawthorn",5,"R","James","Worpel","CD_I1002222"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",4,"FPR","Callum","Ah Chee","CD_I298437"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",31,"CHB","Harris","Andrews","CD_I996059"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",10,"INT","Levi","Ashcroft","CD_I1028560"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",8,"INT","Will","Ashcroft","CD_I1023517"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",33,"HFFR","Zac","Bailey","CD_I1002312"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",7,"WR","Jarrod","Berry","CD_I998133"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",23,"HFFL","Charlie","Cameron","CD_I990609"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",5,"RR","Josh","Dunkley","CD_I993834"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",3,"INT","Jaspa","Fletcher","CD_I1023708"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",32,"RK","Darcy","Fort","CD_I298211"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",22,"INT","Ty","Gallop","CD_I1034411"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",27,"FB","Darcy","Gardiner","CD_I296269"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",35,"BPR","Ryan","Lester","CD_I291548"
26,"Gabba","Brisbane Lions","Gold Coast SUNS",1,"R","Kai","Lohmann","CD_I1014026"
